gene_id	transcript_id.s.	length	effective_length	expected_count	TPM	FPKM
ZFP112	uc002ozc.4,uc010ejj.3,uc010xwy.2,uc010xwz.2	3686	3491.78	279	2.36	1.56
ZFP14	uc010eex.2,uc010xtd.2	7493	7298.78	102	0.41	0.27
ZFP2	uc003mjn.1,uc010jkx.1,uc010jky.2,uc021yjb.1	1386	1191.78	1	0.02	0.02
ZFP28	uc002qni.3,uc002qnj.3	3793	3598.78	0	0	0
ZFP3	uc002gaq.3,uc021tog.1	1516.19	1321.97	184	4.11	2.73
ZFP30	uc002ogv.1,uc002ogw.1,uc002ogx.1,uc010xtt.1	4373.38	4179.16	546	3.86	2.56
ZFP36	uc002olh.2	1752	1557.78	568	10.77	7.14
ZFP36L1	uc001xkh.2,uc001xki.2,uc021rve.1,uc021rvf.1	3167.92	2973.71	2914	28.95	19.19
ZFP36L2	uc002rsv.4	3693	3498.78	3643	30.76	20.39
ZFP37	uc004bgm.1,uc011lwz.1,uc011lxa.1	2752.42	2558.2	142	1.64	1.09
ZFP41	uc003yxv.3,uc003yxw.4,uc022bcg.1,uc031tcm.1	811.66	617.54	94.91	4.54	3.01
ZFP42	uc003izh.1,uc003izi.1,uc021xvm.1	2019.67	1825.45	0	0	0
ZFP57	uc011dlw.2	1870	1675.78	31	0.55	0.36
ZFP62	uc003mmm.4,uc010jlk.3,uc011dhe.2,uc011dhf.2,uc021yjo.1	2742.61	2548.39	918	10.64	7.06
ZFP64	uc002xwj.3,uc002xwk.3,uc002xwl.3,uc002xwm.3,uc002xwn.3	3028.93	2834.72	1446	15.07	9.99
ZFP69	uc001cfo.3,uc009vwb.3,uc010ojk.2	2229.94	2035.72	236.99	3.44	2.28
ZFP69B	uc001cfl.2,uc001cfm.2,uc001cfn.2	2031	1836.78	85	1.37	0.91
ZFP82	uc002ody.1	2616	2421.78	0	0	0
ZFP90	uc002ewb.3,uc002ewc.3,uc002ewd.3,uc002ewe.3,uc010cff.3,uc031qws.1	4079.69	3885.47	525	3.99	2.65
ZFP91	uc001nmx.4,uc001nmy.4	5723.2	5528.98	1031.64	5.51	3.65
ZFP91-CNTF	uc010rkm.2	3543	3348.78	4949.33	43.66	28.95
ZFP92	uc011myo.2	1251	1056.78	23	0.64	0.43
ZFPL1	uc001ocq.1,uc009yqa.3,uc010rnx.2	1380.75	1186.53	891	22.18	14.71
ZFPM1	uc002fkv.3	3241	3046.78	428	4.15	2.75
ZFPM2	uc003ymd.3,uc011lhs.2	4365.5	4171.28	0	0	0
ZFR	uc003jhr.1,uc010ium.1,uc010iun.1,uc011cny.1	4620.72	4426.5	6588.01	43.97	29.15
ZFR2	uc002lyw.2,uc002lyx.4,uc010xhx.1,uc010xhy.2	2032	1837.78	0	0	0
ZFX	uc004dbd.2,uc004dbe.3,uc004dbf.3,uc010nfx.2,uc010nfy.1,uc010nfz.3,uc011mjv.2,uc022bua.1	6334.01	6139.79	6197	29.82	19.77
ZFX-AS1	uc031thb.1	417	223.85	0	0	0
ZFY	uc004fqj.3,uc010nwd.1,uc010nwe.3,uc011nan.2	4207.75	4013.53	0	0	0
ZFYVE1	uc001xnl.3,uc001xnm.3,uc010arj.3	4486	4291.78	318	2.19	1.45
ZFYVE16	uc003kgp.3,uc003kgq.4,uc003kgr.4,uc003kgs.4,uc003kgt.4,uc003kgu.4,uc010jak.2	5988.24	5794.02	2001	10.2	6.76
ZFYVE19	uc001zmt.1,uc001zmu.1,uc001zmv.2,uc031qrk.1	2040.37	1846.15	1113	17.81	11.81
ZFYVE20	uc003bzm.1,uc010hek.1,uc011avn.1	5265.43	5071.21	1138	6.63	4.39
ZFYVE21	uc001yoc.3,uc001yod.3,uc001yoe.3	1458.67	1264.45	682	15.93	10.56
ZFYVE26	uc001xka.2,uc001xkb.3,uc001xkc.4,uc010tsz.1,uc010tta.2	5623.42	5429.2	3258.37	17.73	11.75
ZFYVE27	uc001kok.2,uc001kol.2,uc001kom.2,uc001koq.3,uc010qpa.2,uc010qpb.2,uc010qpc.2,uc010qpd.2,uc021pwq.1	2359.65	2165.43	1386.99	18.92	12.54
ZFYVE28	uc003gew.2,uc003gex.2,uc003gey.4,uc003gez.3,uc011bvk.2,uc011bvl.2,uc021xkq.1	4074.15	3879.93	263	2	1.33
ZFYVE9	uc001ctn.4,uc001cto.4,uc001ctp.4	5134.44	4940.22	1255	7.5	4.98
ZG16	uc002dtr.4	1807	1612.78	0	0	0
ZG16B	uc002cru.3	828	633.79	513	23.91	15.85
ZGLP1	uc002mnw.4	1980	1785.78	2.61	0.04	0.03
ZGPAT	uc002ygi.2,uc002ygj.2,uc002ygk.3,uc002ygm.3,uc002ygn.4,uc010gkk.2,uc010gkl.2	1939.11	1744.89	506.34	8.57	5.68
ZHX1	uc003yqe.3,uc003yqf.3,uc003yqg.3,uc010mdi.3,uc022bak.1	2973.31	2779.1	1798.01	19.11	12.67
ZHX1-C8ORF76	uc003yqd.3	1527	1332.78	32.05	0.71	0.47
ZHX2	uc003ypk.1,uc022bag.1	2555.04	2360.83	1151	14.4	9.55
ZHX3	uc002xjr.1,uc002xjs.1,uc002xjt.1,uc002xju.1,uc002xjv.1,uc002xjw.1,uc010ggg.1	3882.22	3688	716.99	5.74	3.81
ZIC1	uc003ewe.3	5231	5036.78	0	0	0
ZIC2	uc001von.3	2975	2780.78	111	1.18	0.78
ZIC3	uc004fak.3	3939	3744.78	0	0	0
ZIC4	uc003ewc.2,uc003ewd.2,uc011bno.2,uc021xfc.1,uc021xfd.1,uc021xfe.1,uc021xff.1,uc021xfg.1	3886.5	3692.28	0	0	0
ZIC5	uc001vom.1	4597	4402.78	57	0.38	0.25
ZIK1	uc002qpg.3,uc002qph.3,uc002qpi.3,uc002qpj.3	2670.75	2476.53	0	0	0
ZIM2	uc002qnq.2,uc002qnr.2,uc010etp.2,uc010ygq.1,uc010ygr.1,uc010ygs.1	2141.67	1947.45	0	0	0
ZIM3	uc002qnz.1	2627	2432.78	0	0	0
ZKSCAN1	uc003usj.3,uc003usk.1,uc003usl.1,uc003usm.1	5413.47	5219.25	4793.1	27.13	17.99
ZKSCAN2	uc002dod.4,uc002doe.2,uc010vcl.2	4585.81	4391.59	449	3.02	2
ZKSCAN3	uc003nle.4,uc003nlf.4,uc010jrc.3	4725	4530.78	119.18	0.78	0.52
ZKSCAN4	uc003nks.1,uc011dlb.1	1968.21	1773.99	245	4.08	2.7
ZKSCAN5	uc003uqv.3,uc003uqw.3,uc003uqx.3,uc003uqy.3,uc010lfx.3	4270.51	4076.29	1824	13.22	8.76
ZKSCAN7	uc003cnh.4,uc003cni.3,uc003cnj.3,uc003cnk.3,uc010hin.3,uc010hio.3	3419	3224.78	161.48	1.48	0.98
ZKSCAN8	uc003nkn.2,uc010jqx.2,uc010jqy.2,uc011dkz.2	7408.14	7213.92	544	2.23	1.48
ZMAT1	uc004eim.3,uc004ein.3,uc011mrl.2,uc011mrm.2	3781.33	3587.11	114	0.94	0.62
ZMAT2	uc003lgy.1	1512	1317.78	1743	39.07	25.9
ZMAT3	uc003fjg.3,uc003fji.3	9070.35	8876.13	455.49	1.52	1.01
ZMAT4	uc003xnr.3,uc003xns.3	2353	2158.78	0	0	0
ZMAT5	uc003agm.3,uc003agn.3,uc003ago.1	1067.7	873.48	192	6.49	4.31
ZMIZ1	uc001kae.3,uc001kaf.2,uc001kag.2,uc001kah.1,uc010qlq.1	6975.1	6780.88	917	4	2.65
ZMIZ1-AS1	uc001jzx.3,uc001jzy.3,uc001jzz.3,uc001kab.1	2659	2464.78	0	0	0
ZMIZ2	uc003tlq.3,uc003tlr.3,uc003tls.3,uc003tlt.3,uc003tlu.3,uc010kyj.3	5068.57	4874.35	3509.99	21.27	14.1
ZMPSTE24	uc001cfg.4	3165	2970.78	2263	22.5	14.92
ZMYM1	uc001byl.1,uc001bym.3,uc001byn.3,uc001byo.3,uc009vus.1,uc009vut.3,uc010ohu.2	3180.97	2986.75	798.09	7.89	5.23
ZMYM2	uc001umq.3,uc001umr.3,uc001ums.3,uc001umt.3,uc001umv.3,uc001umw.3,uc009zzn.2,uc010tco.1,uc021rgy.1	3490.23	3296.01	7343	65.82	43.63
ZMYM3	uc004dzh.2,uc004dzi.2,uc004dzj.2,uc004dzl.4,uc011mpu.2	4146.98	3952.76	661	4.94	3.28
ZMYM4	uc001byt.3,uc001byu.3,uc009vuu.3,uc009vuv.3	7012.44	6818.22	4436	19.22	12.74
ZMYM5	uc001umm.1,uc001umn.3,uc001umo.3,uc010tcn.1	1857.69	1663.47	874.99	15.54	10.3
ZMYM6	uc001byf.1,uc001byh.3,uc001byi.2,uc001byj.2,uc001byk.2,uc009vup.3,uc009vuq.1,uc009vur.1,uc010oht.2,uc021olg.1	3131.82	2937.6	1012.15	10.18	6.75
ZMYM6NB	uc001bye.3	925	730.78	112.83	4.56	3.02
ZMYND10	uc003dag.1,uc010hll.1,uc010hlm.1	1613.76	1419.55	68	1.42	0.94
ZMYND11	uc001ifk.3,uc001ifm.3,uc001ifn.3,uc009xhg.3,uc009xhh.3,uc010pzu.2,uc010pzv.2,uc010pzw.2,uc010pzx.2,uc010pzy.2	2667.51	2473.29	3590	42.88	28.43
ZMYND12	uc001chj.3,uc010ojt.2	1602	1407.78	13	0.27	0.18
ZMYND15	uc002fyt.3,uc002fyu.3,uc002fyv.3	2419.06	2224.84	206	2.74	1.81
ZMYND19	uc004cno.1	1370	1175.78	591	14.85	9.84
ZMYND8	uc002xsr.1,uc002xss.2,uc002xst.1,uc002xsu.1,uc002xsv.1,uc002xsw.1,uc002xsx.1,uc002xsy.1,uc002xsz.1,uc002xta.1,uc002xtb.1,uc002xtc.1,uc002xtd.1,uc002xte.1,uc002xtf.1,uc002xtg.3,uc002xth.3,uc010ghq.1,uc010ghr.1,uc010ghs.2,uc010zxy.1,uc010zxz.1,uc010zya.1	4285.83	4091.62	4504.99	32.53	21.56
ZNF10	uc001ulq.3,uc009zzb.3	4403	4208.78	78.41	0.55	0.36
ZNF100	uc002nqh.3,uc002nqi.3	4465.14	4270.92	866.66	5.99	3.97
ZNF101	uc002nni.2,uc002nnj.2,uc010ecg.2	1455.3	1261.08	266	6.23	4.13
ZNF106	uc001zpu.3,uc001zpv.3,uc001zpw.3,uc001zpx.3,uc001zpy.1,uc010udh.1	4254.02	4059.8	3895	28.34	18.79
ZNF107	uc003ttd.3,uc003tte.3	5268.32	5074.1	1420.09	8.27	5.48
ZNF114	uc002pil.1,uc002pim.1,uc002pin.2,uc010elv.1	2024	1829.78	7.48	0.12	0.08
ZNF117	uc003ttr.2	6404	6209.78	1306.91	6.22	4.12
ZNF12	uc003sqs.1,uc003sqt.1,uc011jxa.1	5058.56	4864.34	1730	10.51	6.97
ZNF121	uc010dwt.2,uc010xkp.1,uc010xkq.1	1733.22	1539	941	18.06	11.98
ZNF124	uc001ich.3,uc001ici.3,uc001icj.1,uc001ick.3,uc031psx.1	1366.46	1172.24	260.04	6.55	4.34
ZNF131	uc003jnj.4,uc003jnk.3,uc003jnl.1,uc003jnm.3,uc003jnn.4,uc010ivl.1,uc010ivm.1,uc011cpw.2	1867.65	1673.43	953	16.82	11.15
ZNF132	uc002qst.4	3031	2836.78	0	0	0
ZNF133	uc002wql.4,uc002wqm.2,uc010gcq.2,uc010gcr.2,uc010gcs.3,uc010zrv.1,uc010zrw.1,uc010zrx.1,uc010zry.2	2324.89	2130.67	194	2.69	1.78
ZNF134	uc002qpn.2,uc002qpo.2	2175.13	1980.91	408.81	6.1	4.04
ZNF135	uc002qrd.2,uc002qre.3,uc002qrf.3,uc002qrg.3,uc010yhq.2,uc010yhr.2,uc021vct.1,uc021vcu.1	2805	2610.79	0	0	0
ZNF136	uc002mti.3,uc010xmh.2	3018	2823.78	491	5.14	3.41
ZNF137P	uc002pzt.3	2484	2289.78	15	0.19	0.13
ZNF138	uc003ttg.4,uc003tth.4,uc010kzs.4,uc011kdp.3,uc011kdq.3,uc031sxk.1,uc031sxl.1,uc031sxm.1,uc031sxn.1	2629.4	2435.18	370.99	4.5	2.98
ZNF14	uc002nnk.1	2963	2768.78	269	2.87	1.9
ZNF140	uc001ulo.3,uc001ulp.3,uc010tbu.2	3117.55	2923.33	551	5.57	3.69
ZNF141	uc003fzz.2,uc003gaa.2,uc003gab.3	1634.52	1440.31	496.75	10.19	6.75
ZNF142	uc002vil.3,uc002vim.4,uc002vin.4,uc010fvt.4	5924.76	5730.54	1269	6.54	4.34
ZNF143	uc001mhr.3,uc009yfu.3,uc010rby.2	2939.25	2745.04	1239.99	13.34	8.85
ZNF146	uc002odq.4,uc010eet.3,uc010eeu.3,uc021ute.1	1009.46	815.24	1568	56.82	37.67
ZNF148	uc003ehx.4,uc003ehy.3,uc003ehz.4,uc003eia.4,uc010hsa.3	9551.12	9356.9	2315.77	7.31	4.85
ZNF154	uc002qpy.2,uc010euf.3	2665.5	2471.28	0	0	0
ZNF155	uc002oxy.2,uc002oxz.2,uc010xwt.2,uc031rlf.1,uc031rlg.1	2636.7	2442.48	551.99	6.68	4.43
ZNF157	uc004dhr.1	1695	1500.78	0	0	0
ZNF16	uc003zet.3,uc003zeu.3	2530	2335.78	282	3.57	2.36
ZNF160	uc002qaq.4,uc002qar.4,uc002qas.4,uc010eqk.3	4148.51	3954.29	896.99	6.7	4.44
ZNF165	uc003nkh.3,uc003nki.4,uc021yro.1	1633	1438.78	124	2.55	1.69
ZNF169	uc004aum.1,uc004aun.3,uc004auo.3,uc022bki.1	1877.87	1683.65	33	0.58	0.38
ZNF17	uc002qoo.1,uc002qop.1,uc021vck.1	2719	2524.78	194	2.27	1.5
ZNF174	uc002cva.2,uc002cvb.3,uc002cvc.3	2207.32	2013.1	211	3.1	2.05
ZNF175	uc002pxb.3	3785	3590.78	251	2.07	1.37
ZNF177	uc002mlk.3,uc021uon.1	2447	2252.78	57.42	0.75	0.5
ZNF18	uc002gng.1,uc002gnh.1,uc002gni.1	2442.67	2248.45	0	0	0
ZNF180	uc002ozf.4,uc002ozg.4,uc002ozh.4,uc002ozi.4,uc010ejm.3	3071.68	2877.47	436	4.48	2.97
ZNF181	uc002nvu.3,uc010xsb.1,uc010xsc.1	2993.61	2799.39	270.32	2.85	1.89
ZNF182	uc004dir.3,uc004dis.3,uc004dit.3	3523.91	3329.69	105	0.93	0.62
ZNF184	uc003nji.3,uc003njj.3,uc010jqv.3	3102	2907.78	502	5.1	3.38
ZNF185	uc004fgu.3,uc004fgv.3,uc004fgw.4,uc004fgx.3,uc010ntv.2,uc011myg.2,uc011myh.2,uc011myi.2,uc011myj.2,uc011myk.2	4129.79	3935.57	20810	156.21	103.56
ZNF189	uc004bbg.2,uc004bbh.2,uc004bbi.2,uc011lvk.2,uc022ble.1,uc031tep.1,uc031teq.1	3192.09	2997.87	444.99	4.39	2.91
ZNF19	uc002fak.1,uc002fal.1,uc002fam.1,uc010cgc.1	2753.68	2559.46	132.13	1.53	1.01
ZNF192P1	uc021yrq.2	1649	1454.78	0	0	0
ZNF195	uc001lxs.3,uc001lxt.3,uc001lxu.3,uc001lxv.3,uc009ydz.3,uc010qxr.2,uc021qck.1,uc031pye.1,uc031pyf.1,uc031pyg.1,uc031pyh.1,uc031pyi.1	3206.75	3012.53	1264	12.4	8.22
ZNF197	uc003cnm.3,uc003cnn.3,uc003cno.3,uc003cnp.3	4166.29	3972.07	587	4.37	2.89
ZNF2	uc002suf.3,uc002sug.3,uc010fhs.3,uc010yue.2	3953	3758.78	102.02	0.8	0.53
ZNF20	uc002mte.2,uc002mtf.2,uc021upm.1	3053.66	2859.44	272.17	2.81	1.86
ZNF200	uc002cui.2,uc002cuj.2,uc002cuk.2,uc002cul.3,uc002cum.3,uc010bti.2	3238.82	3044.6	282	2.74	1.81
ZNF202	uc001pzc.1,uc001pzd.1,uc001pze.1,uc001pzf.1	3821.45	3627.23	248	2.02	1.34
ZNF204P	uc011dkv.2	2889	2694.78	18	0.2	0.13
ZNF205	uc002cua.3,uc002cub.3,uc031quw.1	1992	1797.78	196	3.22	2.14
ZNF205-AS1	uc002ctz.3,uc010btd.2,uc010bte.2	702	507.82	4.47	0.26	0.17
ZNF207	uc002hhh.4,uc002hhi.4,uc002hhj.4,uc002hhk.1,uc002hhl.1,uc010csz.3	2257.72	2063.5	10716	153.42	101.71
ZNF208	uc002nqo.1,uc002nqq.3,uc021urr.1	734	539.81	0.99	0.05	0.04
ZNF211	uc002qpp.2,uc002qpq.2,uc002qpr.2,uc002qpt.2,uc010yhb.1,uc010yhc.1,uc010yhd.2,uc010yhe.2,uc031rng.1,uc031rnh.1	3219.29	3025.08	838.2	8.19	5.43
ZNF212	uc003wfp.3	2810	2615.78	236	2.67	1.77
ZNF213	uc002cud.3,uc010btf.3,uc010bth.3,uc010uws.2,uc010uwt.3	3206.14	3011.92	164	1.61	1.07
ZNF214	uc001mfa.2,uc009yfh.1,uc010ray.1	2664	2469.78	123	1.47	0.98
ZNF215	uc001mey.3,uc001mez.1,uc010raw.3,uc010rax.2	2383.63	2189.42	176	2.37	1.57
ZNF217	uc002xwq.4,uc010gij.1	3932.37	3738.16	3863	30.53	20.24
ZNF219	uc001vzr.2,uc001vzs.2,uc010aik.1	3080	2885.78	264	2.7	1.79
ZNF22	uc001jbw.3,uc001jbx.1,uc021ppo.1	714.4	520.23	225	12.78	8.47
ZNF221	uc002oxx.2,uc010ejb.1,uc010xws.1	2256	2061.78	261	3.74	2.48
ZNF222	uc002oyc.3,uc002oyd.3,uc002oye.3	1750.65	1556.44	204.22	3.88	2.57
ZNF223	uc002oyf.1	2414	2219.78	260.37	3.47	2.3
ZNF224	uc002oyh.2	2483	2288.78	410	5.29	3.51
ZNF225	uc002oyj.1,uc010ejf.1	2770.81	2576.59	253	2.9	1.92
ZNF226	uc002oyn.3,uc002oyo.3,uc002oyp.3,uc002oyq.3,uc002oyr.3,uc002oys.3,uc002oyt.3,uc010ejg.3	1422.67	1228.46	613	14.74	9.77
ZNF227	uc002oyu.3,uc002oyv.3,uc002oyw.3,uc010ejh.3,uc010xwu.2,uc010xwv.2,uc010xww.2	3003.53	2809.31	396.01	4.16	2.76
ZNF229	uc002oze.1,uc010ejk.1,uc010ejl.1	5072.67	4878.45	0	0	0
ZNF23	uc002fad.3,uc002faf.3,uc002fag.3,uc002fah.3,uc002fai.3,uc010vmf.2	2784.84	2590.62	466.87	5.32	3.53
ZNF230	uc002oyb.1	4132	3937.78	193	1.45	0.96
ZNF232	uc002gar.1,uc002gat.3,uc010vsv.1,uc031qyg.1	2037.78	1843.57	295	4.73	3.13
ZNF233	uc002oyy.2,uc002oyz.2,uc021uvi.1	2763	2568.78	28	0.32	0.21
ZNF234	uc002oyl.4,uc002oym.3	4482	4287.78	380.05	2.62	1.74
ZNF235	uc002oyx.1,uc002oza.4,uc002ozb.4,uc010eji.3	1652.73	1458.51	130	2.63	1.75
ZNF236	uc002lmi.3,uc002lmj.3,uc002lmk.1	8123	7928.78	968	3.61	2.39
ZNF239	uc001jaw.4,uc001jax.4,uc009xmj.3,uc009xmk.3,uc021pph.1	1463.79	1269.57	176.01	4.1	2.72
ZNF24	uc002kys.2,uc002kyt.2,uc002kyu.1	1167.44	973.23	1132	34.36	22.78
ZNF248	uc001izb.4,uc001izc.4,uc001izd.2,uc009xmc.2,uc010qeu.2,uc031pue.1,uc031pug.1	4324.46	4130.24	165	1.18	0.78
ZNF25	uc001ize.1,uc001izf.1	3736	3541.78	72	0.6	0.4
ZNF250	uc003zeq.4,uc003zer.4,uc003zes.2,uc010mgg.3	6105.97	5911.75	321.01	1.6	1.06
ZNF251	uc003zdv.4	3007	2812.78	140	1.47	0.97
ZNF252P	uc003zew.4,uc011llo.2	5389.2	5194.99	884	5.03	3.33
ZNF252P-AS1	uc003zfb.4	3236	3041.78	1	0.01	0.01
ZNF253	uc002noj.3,uc002nok.3,uc002nol.3	2286.29	2092.07	960.2	13.56	8.99
ZNF254	uc002nrt.2,uc002nru.3,uc010xrk.2	3970.62	3776.4	866.29	6.78	4.49
ZNF256	uc002qqu.3,uc010euj.3	2124.08	1929.86	278	4.26	2.82
ZNF257	uc010ecx.3,uc010ecy.3	3520	3325.78	2.01	0.02	0.01
ZNF259	uc001ppp.3	1778	1583.78	4683	87.35	57.91
ZNF26	uc001ull.2,uc031qkj.1,uc031qkk.1	3189	2994.79	689	6.8	4.51
ZNF260	uc002oed.2,uc002oee.2,uc002oef.2,uc010eey.2,uc021uti.1	1332.47	1138.25	523	13.57	9
ZNF263	uc002cuq.3,uc002cur.2,uc010uww.2	2494.59	2300.38	1251	16.07	10.65
ZNF264	uc002qob.3	12163	11968.78	1184.52	2.92	1.94
ZNF266	uc002mll.4,uc002mlm.4,uc002mlo.4,uc010dwq.4	2778.98	2584.76	736	8.41	5.58
ZNF267	uc002ecs.5,uc031qvw.1,uc031qvx.1	3272.88	3078.66	2524.01	24.22	16.06
ZNF268	uc010tbv.1,uc010tbw.2,uc010tbx.2,uc010tbz.1,uc010tca.2,uc010tcb.2,uc010tcc.1,uc010tcd.2,uc010tce.2,uc010tcf.2,uc010tcg.2,uc010tch.2,uc021rgu.1	3691.35	3497.14	1579.6	13.34	8.85
ZNF271	uc002kyp.4,uc002kyq.4,uc002kyr.4	4911	4716.78	173	1.08	0.72
ZNF273	uc003ttl.3,uc003ttm.2,uc003ttn.3,uc003tto.3,uc003ttp.1	3485.53	3291.32	786.92	7.06	4.68
ZNF274	uc002qrq.1,uc002qrr.1,uc002qrs.1,uc010eum.1,uc010yhu.1,uc010yhv.1	2801.22	2607	381.01	4.32	2.86
ZNF275	uc004fhg.2,uc011myn.2,uc022cht.1	5494.01	5299.79	258	1.44	0.95
ZNF276	uc002foq.4,uc002for.4,uc002fos.4,uc002fot.4,uc010ciq.3,uc010cir.3,uc010cis.3,uc010cit.2,uc010vpm.2	3567.93	3373.71	1303	11.41	7.56
ZNF277	uc003vgc.3,uc003vgd.3,uc003vge.2,uc003vgf.2	1857.29	1663.08	769	13.66	9.06
ZNF28	uc002qac.3,uc002qad.3,uc010eqe.3	4627.35	4433.13	4166.79	27.77	18.41
ZNF280A	uc002zwe.3,uc021wmo.1	1629	1434.78	56	1.15	0.76
ZNF280B	uc002zwc.1,uc021wmn.1	1710.96	1516.75	133	2.59	1.72
ZNF280C	uc004evm.3,uc010nrf.2	3195.46	3001.25	275.95	2.72	1.8
ZNF280D	uc002adt.3,uc002adu.3,uc002adv.3,uc002adw.1,uc002adx.3,uc002ady.3,uc010bfp.3,uc010bfq.3,uc010bfr.1	2998.45	2804.23	782	8.24	5.46
ZNF281	uc001gve.3,uc001gvf.1,uc001gvg.1,uc021phb.1	2797.42	2603.2	924.99	10.5	6.96
ZNF282	uc003wfm.3,uc003wfn.3,uc003wfo.3,uc011kun.1	1464.45	1270.23	536.99	12.49	8.28
ZNF283	uc002oxp.4,uc002oxr.4,uc031rlc.1	2255.81	2061.59	253	3.63	2.4
ZNF284	uc002oyg.1,uc010ejd.2	2732.9	2538.68	295.41	3.44	2.28
ZNF285	uc002ozd.4,uc010xxa.2	2686	2491.78	33	0.39	0.26
ZNF286A	uc002goz.4,uc002gpa.3,uc010cot.3,uc010vwa.2	4063.6	3869.38	918.37	7.01	4.65
ZNF286B	uc010vyd.1	5328	5133.78	39.65	0.23	0.15
ZNF287	uc002gqi.2,uc021trd.1	4278	4083.78	120	0.87	0.58
ZNF292	uc003plk.3,uc003pll.1,uc003plm.4	9946.57	9752.35	3008.01	9.11	6.04
ZNF295-AS1	uc011aeu.1	2948	2753.78	0	0	0
ZNF296	uc002pao.3	1586	1391.78	47	1	0.66
ZNF3	uc003usp.4,uc003usq.4,uc003usr.4,uc003uss.4,uc003ust.5,uc010lgj.4,uc031syk.1,uc031syl.1,uc031sym.1	2741.25	2547.03	1309	15.18	10.07
ZNF30	uc002nxf.2,uc010edp.1,uc010edq.1,uc010edr.1	2608.2	2413.98	70.01	0.86	0.57
ZNF300	uc021yfx.1,uc021yfy.1,uc021yfz.1	3268	3073.78	120	1.15	0.76
ZNF300P1	uc003lsz.1,uc003lta.2,uc003ltb.4	2395	2200.78	20	0.27	0.18
ZNF302	uc002nvp.1,uc002nvq.1,uc002nvr.1,uc002nvs.1,uc010xrz.1	2066.16	1871.95	526.69	8.31	5.51
ZNF304	uc010etw.3,uc010etx.3,uc010ygw.2	4439.26	4245.05	252	1.75	1.16
ZNF311	uc003nlu.2,uc003nlv.2,uc011dlk.1	2570.14	2375.92	177	2.2	1.46
ZNF317	uc002mku.3,uc002mkv.3,uc002mkw.3,uc002mkx.3,uc002mky.3,uc010xkm.2	4037.89	3843.67	1268	9.75	6.46
ZNF318	uc003ouw.3,uc003oux.3	7792.74	7598.52	1632	6.35	4.21
ZNF319	uc002emx.1,uc021tjd.1	1835.54	1641.32	114	2.05	1.36
ZNF32	uc001jbb.3,uc001jbc.3	1159	964.78	251	7.69	5.1
ZNF32-AS1	uc031puq.1	434	240.6	0	0	0
ZNF32-AS2	uc031pur.1	905	710.78	0	0	0
ZNF32-AS3	uc001jba.2	1928	1733.78	0	0	0
ZNF320	uc002qag.3,uc002qah.3,uc002qai.3,uc010eqi.2	3895.4	3701.2	782.9	6.25	4.14
ZNF321P	uc002qaj.1	2334	2139.78	609.71	8.42	5.58
ZNF322	uc003nil.4,uc004axd.2,uc021ynx.1,uc021yny.1,uc021ynz.1,uc021yoa.1	1291.64	1097.42	2527	68.03	45.1
ZNF324	uc002qsw.2	3231	3036.78	147.76	1.44	0.95
ZNF324B	uc002qsu.1,uc002qsv.1,uc010euq.1	3016.19	2821.98	66.23	0.69	0.46
ZNF326	uc001dnp.4,uc001dnq.2,uc001dnr.2,uc009wda.1	2573.83	2379.61	1476	18.32	12.15
ZNF329	uc002qrn.3,uc002qro.1,uc002qrp.1,uc010euk.1,uc021vcv.1	2660	2465.78	1	0.01	0.01
ZNF330	uc003iiq.4,uc011chl.2	1890	1695.78	517	9.01	5.97
ZNF331	uc002qbx.1,uc002qby.1,uc002qbz.1,uc002qca.1,uc002qcb.1,uc002qcc.1,uc002qcd.1,uc010eqr.1,uc021uzg.1,uc021uzh.1	4394.4	4200.18	0	0	0
ZNF333	uc002mzk.4,uc002mzl.3,uc002mzn.3,uc010dzq.2,uc010dzr.1	2669.11	2474.89	44	0.53	0.35
ZNF334	uc002xsa.4,uc002xsb.4,uc002xsc.4,uc002xsd.4,uc010ghl.4,uc031rtw.1	3931.05	3736.83	235.99	1.87	1.24
ZNF335	uc002xqv.3,uc002xqw.3,uc002xqx.1,uc002xqy.3,uc010zxk.2	4119.8	3925.58	975.99	7.34	4.87
ZNF337	uc002wuz.3,uc002wva.3,uc002wvc.3,uc010ztg.2	3318.36	3124.14	406	3.84	2.55
ZNF33A	uc001izg.3,uc001izh.3,uc001izi.1,uc010qev.2,uc021ppe.1,uc031puh.1,uc031pui.1,uc031puj.1,uc031puk.1,uc031pul.1,uc031pum.1,uc031pun.1,uc031puo.1	5881.56	5687.34	1203.16	6.25	4.14
ZNF33B	uc001jad.3,uc001jae.1,uc001jaf.1,uc001jag.1,uc009xmg.1	5925.51	5731.29	1413.83	7.29	4.83
ZNF33BP1	uc031puf.1	1238	1043.78	0	0	0
ZNF34	uc003zdx.4,uc003zdy.4,uc010mgb.3	1939	1744.78	163	2.76	1.83
ZNF341	uc002wzx.3,uc002wzy.3,uc002wzz.3,uc010geq.3,uc010ger.3	3311.46	3117.25	300	2.84	1.88
ZNF343	uc002wgd.1,uc002wge.1,uc010gao.1	3593.07	3398.86	323	2.81	1.86
ZNF345	uc002oex.3,uc002oey.4,uc002oez.2,uc021utn.1,uc021uto.1,uc021utp.1,uc021utq.1	1600.07	1405.85	116	2.44	1.62
