"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"OAS3","OAS3",1460.603183258,0.0514992168438174,0.652245113412535,0.0789568458004605,0.937066947914989,0.966383229679765
"OASL","OASL",1888.672968404,2.28514517999398,0.539218098096235,4.23788665117495,2.25633625648587e-05,0.000595291304791208
"OAT","OAT",4345.54475361905,-0.471413676777509,0.632926784689762,-0.74481549553726,0.456383266046835,0.641025434142735
"OAZ1","OAZ1",9679.52799938522,1.14800188540456,0.481637649182756,2.38353851147744,0.0171470902265889,0.0779698284357819
"OAZ2","OAZ2",58.0599815629649,-0.954965105756219,0.917132490054529,-1.04125098185044,0.297759080051683,0.488682303493448
"OAZ3","OAZ3",17.8311411915419,1.92985756806776,1.5672898889715,1.23133415308013,0.218197913280589,0.403828562946373
"OBFC1","OBFC1",1030.81381629844,-0.891973579488405,0.607224659275243,-1.46893504053842,0.141850409305332,0.307401928512323
"OBSCN","OBSCN",430.509707620693,-1.55592359004065,0.75094157935873,-2.07196356255747,0.0382688394137193,0.132054953036897
"OBSL1","OBSL1",655.307925208255,-3.98210763260442,0.793520088248573,-5.01828207196818,5.21355901478286e-07,2.74113609992293e-05
"OCEL1","OCEL1",45.7669182738127,-0.429982502950588,1.19924468939288,-0.35854442946774,0.719935924938723,0.835307789974743
"OCIAD1","OCIAD1",2282.04174537821,0.224625246699595,0.463578464503634,0.484546336595051,0.627998187806967,0.771016523011416
"OCIAD2","OCIAD2",9364.07803666313,0.958877898744602,0.611440322685654,1.56822810529225,0.116827907511871,0.272672804342344
"OCLN","OCLN",7140.78705651436,0.623968529408149,0.587720982766,1.06167475333543,0.288383364519096,0.479462266137438
"OCRL","OCRL",704.256781008893,0.381958961673617,0.621509045751243,0.614567019232887,0.538840700623494,0.708000914697783
"ODC1","ODC1",4988.5906602776,-0.492396732563067,0.510515022487883,-0.964509781051064,0.334790407012513,0.52721851642153
"ODF2","ODF2",416.745381001827,-2.66501057943221,1.13463437397368,-2.34878357342453,0.0188348510547248,0.0831693046724137
"ODF2L","ODF2L",248.124395961292,2.79927747427428,0.815577557058519,3.43226398280283,0.000598564619083443,0.00726248502674526
"ODF3B","ODF3B",17.2276459944477,-0.39617622988839,1.433775448631,-0.276316790238434,0.782304760999565,0.875601139867436
"OFD1","OFD1",2183.56049361063,0.0467405195909155,0.412684353804288,0.113259732674725,0.909824640435418,0.95184173881338
"OGDH","OGDH",3782.68737995013,-0.197706793508906,0.595717276650788,-0.331880241278956,0.739979690771491,0.847842519680066
"OGFOD1","OGFOD1",1149.47355595961,0.0672906513953416,0.472017446522939,0.142559669967774,0.886637950767385,0.937695272466592
"OGFOD2","OGFOD2",65.0152013589096,-0.292325985579832,0.629615708719162,-0.464292713049545,0.642438044045511,0.781438657361933
"OGFOD3","OGFOD3",160.667417438309,-1.43281732401187,0.774245818430764,-1.85059743288752,0.06422748931228,0.184930930331655
"OGFR","OGFR",768.327057657562,-2.42464045180275,0.824896538903549,-2.93932673669061,0.00328926119862139,0.0247056694944072
"OGFRL1","OGFRL1",90.4161353523382,-0.191763146371527,1.22193121853529,-0.156934484906106,0.875296481558294,0.93312400059033
"OGG1","OGG1",386.190699025485,0.130414273021921,0.617958456313574,0.21104051848389,0.832855654127952,0.908617757815152
"OGT","OGT",4371.21724007749,2.06171118452235,0.384155711303516,5.36686328969718,8.01177362593594e-08,5.78939444920464e-06
"OIP5","OIP5",224.612311001483,-0.0803181032776127,0.699313962727665,-0.11485270931004,0.908561869456443,0.951298648326664
"OIT3","OIT3",3.3760295840512,0.595297382175959,3.27228516451855,0.181920997787962,0.85564472560973,0.92242613948476
"OK/SW-cl.16","OK/SW-cl.16",250.190526759313,0.245456143507587,0.898955829535794,0.27304583322446,0.784817983842278,0.877209311565253
"OLA1","OLA1",6715.9807703829,0.809909872168079,0.534375714797501,1.51561878607262,0.129615774012194,0.291169033535202
"OLFM1","OLFM1",23.0683113650603,5.80496281246425,2.13153658039808,2.72337001665725,0.00646196385238228,0.0398614582634969
"OLFM2","OLFM2",6.40878199076495,-5.25946696095265,2.50651002053454,-2.09832273474455,0.0358766455208152,0.127088749853861
"OLFM4","OLFM4",24.4936682718005,-0.568702777580645,1.96885255893048,-0.288849855719808,0.772696278056311,0.869290720362607
"OLFML2A","OLFML2A",21.0496814861467,-7.45680578302445,1.71695242901712,-4.34304740015024,1.40519800812571e-05,0.00041225699162392
"OLFML3","OLFML3",5.12887543438736,-5.01044214709149,2.52370634113224,-1.9853506984666,0.0471054670825684,0.151599406896489
"OMA1","OMA1",448.877400655038,1.67429860059931,0.707568376944737,2.36627109853169,0.0179682816456842,0.0807032221250893
"OMP","OMP",11.0978711129547,1.72920808281704,2.00461502212341,0.862613551097385,0.388349977264384,0.580763157966282
"ONECUT2","ONECUT2",400.609441219439,-3.3657849032515,1.08978144992753,-3.08849531571245,0.00201172865056418,0.0174079177655926
"OPA1","OPA1",2946.18410775839,-1.48669870917511,0.490777316031791,-3.02927348231149,0.00245142659955673,0.0199555920027179
"OPA3","OPA3",24.4380093675928,-1.39046376454778,1.34030888363386,-1.03742038982682,0.299539979828318,0.490505912491806
"OPHN1","OPHN1",178.092230187852,0.677515767457056,0.780313959482014,0.868260472882996,0.38525175562254,0.577625090424652
"OPLAH","OPLAH",186.990914735013,-0.794636017441439,0.589966546372235,-1.34691707915938,0.178006940235059,0.356183850267096
"OPN3","OPN3",575.663243913645,0.974202059704294,0.610195138349676,1.59654182486459,0.110367875527763,0.262592479827086
"OPN5","OPN5",8.24502426763089,7.33889148106698,3.57387416385431,2.05348345929231,0.040025712325913,0.136258336994388
"OPTN","OPTN",4909.43000870114,-0.757273707287578,0.446341934063544,-1.69662236392014,0.0897680789323037,0.230452913870837
"OR10H1","OR10H1",3.13112810134045,-4.22056526746029,3.80896803273698,-1.10806003914597,0.267835887466558,0.458257027471265
"OR11H2","OR11H2",3.5202796660262,-2.1014363635637,3.85731881993631,-0.544791981596792,0.58589659410105,0.742679873480053
"OR2A4","OR2A4",3.30886382108702,6.06538790264693,3.93301180147104,1.5421738374592,0.123031355888868,0.281683620966724
"OR2A9P","OR2A9P",8.45093587634903,0.558881805969252,3.29146283231996,0.169797392357406,0.865169477748089,0.927852834411954
"OR2B6","OR2B6",4.19949094108651,3.07085355014575,2.41338996048131,1.27242327200753,0.203222769790251,0.386049573951463
"OR4F16","OR4F16",6.59110855143961,-1.52769841976979,2.79444001767256,-0.546692149449741,0.584590248571657,0.741735683318502
"OR4F29","OR4F29",13.2489209084408,-1.55459009595349,2.48816596388392,-0.624793570251575,0.532106551209178,0.703041198909405
"OR7E12P","OR7E12P",4.14137953582513,0.282571465346685,3.18967395015944,0.0885894513865781,0.929408191696103,0.961866005643441
"OR7E14P","OR7E14P",258.508864639099,-1.15451179074102,0.607372387075438,-1.90083022427167,0.057324253846893,0.172182396451072
"OR7E24","OR7E24",45.7003193814305,-7.11686279356359,1.48590126930726,-4.78959331993945,1.67119664593209e-06,7.33975556861611e-05
"OR7E2P","OR7E2P",10.4903983230624,-3.51987739054355,1.88294661488443,-1.86934529248966,0.0615747905512136,0.179964256345039
"OR7E91P","OR7E91P",62.176333349691,-4.08501760693637,1.05551062904826,-3.87018140273942,0.000108754399148069,0.00207453612627181
"ORAI1","ORAI1",478.630146931988,-2.55090332522758,0.623685587598547,-4.09004693382388,4.31285907191264e-05,0.000980857825207543
"ORAI2","ORAI2",165.124857852919,-2.37783899863831,0.683447042448936,-3.47918543932535,0.000502940431542957,0.00647160806166986
"ORAI3","ORAI3",243.329673513079,-0.189705151233872,0.532980591149062,-0.355932569373461,0.721891064101584,0.836837123649012
"ORAOV1","ORAOV1",54.2587521044614,-0.0603097235284127,1.42626765187226,-0.0422849971036252,0.966271505166211,0.981799314904977
"ORC1","ORC1",564.117839667978,-0.584867246942042,0.584777166082361,-1.00015404305248,0.317235965786672,0.508869308653101
"ORC2","ORC2",887.463675787179,0.551883963002259,0.464144457467003,1.18903490954967,0.234425930000723,0.42179879343725
"ORC3","ORC3",1104.9621432348,-0.363812232514766,0.443391064661135,-0.820522246637541,0.411918452364293,0.601955745938614
"ORC4","ORC4",1713.01036869966,0.348404101981027,0.649757032521141,0.536206742740704,0.591815673972228,0.7471900343224
"ORC5","ORC5",1844.60911996503,1.32986968546806,0.538845982467749,2.46799591856966,0.0135871868828164,0.0669649059569599
"ORC6","ORC6",1401.03359198917,0.238242011365824,0.519804737171178,0.458329819505604,0.646715503706135,0.784420071174585
"ORM2","ORM2",4.23024683999001,-4.63251750407899,3.91272315199098,-1.18396250491726,0.236427905584732,0.424084243949918
"ORMDL1","ORMDL1",494.395525572087,0.572928115488153,0.59309748987471,0.965993155036253,0.334047606191572,0.526614114478686
"ORMDL2","ORMDL2",2360.00730833451,1.38374467638024,0.637189858634911,2.1716363774915,0.0298831008866134,0.112989173195341
"ORMDL3","ORMDL3",210.613557818967,-0.236269504568858,0.60457907143617,-0.390800005709101,0.695945070750668,0.818670268070694
"OS9","OS9",2810.76605895185,-1.59095771144122,0.60328940532449,-2.6371384900842,0.00836086896925589,0.0475554815471169
"OSBP","OSBP",1550.29833981995,-1.40342614953381,0.601475563357488,-2.3333053494306,0.0196321248867927,0.0857094166560603
"OSBP2","OSBP2",167.022517815703,1.71727875732104,1.3435337940378,1.2781805451726,0.201185774169875,0.383764535260697
"OSBPL10","OSBPL10",824.805333867831,-2.09054743637609,0.640842914443726,-3.26218389757926,0.00110557397294173,0.0113330989581287
"OSBPL11","OSBPL11",564.761037935583,0.441183759450187,0.718729642028512,0.613838269150843,0.539322205827823,0.708111539162513
"OSBPL1A","OSBPL1A",1063.68357582714,-0.930172677300229,0.427384105313272,-2.17643254799664,0.0295229322476041,0.112194790968939
"OSBPL2","OSBPL2",1842.41483410954,0.277902386871391,0.570388845489955,0.487215675882786,0.626105497559282,0.769810172914107
"OSBPL3","OSBPL3",2093.59661005852,-1.06120845775911,0.442533630257532,-2.39802895237938,0.0164835623009224,0.0761566536668442
"OSBPL5","OSBPL5",662.310025822192,-1.20088075955302,0.778501779266841,-1.54255364796206,0.122939111804952,0.281516364512464
"OSBPL6","OSBPL6",3.47885175130904,0.432228035537252,2.69646228761981,0.160294485675446,0.872649102504532,0.932126242236873
"OSBPL7","OSBPL7",245.33918883397,-2.58526383918176,0.736088159754443,-3.5121660427797,0.00044447021446449,0.0059380087212929
"OSBPL8","OSBPL8",2471.4683185078,-0.640093274984483,0.393494011577246,-1.6266912739505,0.103802682960457,0.2528052847395
"OSBPL9","OSBPL9",1560.72407230695,-0.512764132312866,0.414360636153274,-1.23748273260975,0.215907920981186,0.401007000870222
"OSCP1","OSCP1",233.831140863555,1.02253748494461,0.585183253290608,1.74737995182649,0.08057145271938,0.21450138655909
"OSER1","OSER1",2203.28648967667,2.1178980819716,0.611763482394861,3.46195571151239,0.000536265393732936,0.00674707999078919
"OSGEP","OSGEP",430.670849651539,1.0713497205062,0.512514239338642,2.09038039974986,0.0365836421478561,0.128722822419501
"OSGEPL1","OSGEPL1",189.655756506105,-0.0186595551520373,0.74822267433899,-0.02493850533001,0.980104013964334,0.988920832542931
"OSGIN1","OSGIN1",71.5886550945842,-2.55812611962426,0.718951286949481,-3.5581355316553,0.000373496592215225,0.0052179252487668
"OSGIN2","OSGIN2",356.593329136213,-0.706732063205409,0.535808380746741,-1.31900150986899,0.187168607697381,0.367350321957839
"OSMR","OSMR",1895.74398745669,-0.792873417204646,0.676588102806015,-1.1718701731768,0.24124918373108,0.429998089447292
"OSR1","OSR1",4.42993128184296,-4.73019227025577,2.62777774861614,-1.80007318836108,0.0718490825216607,0.199084660277718
"OSR2","OSR2",26.7238529941865,0.155959035367796,1.31263510179668,0.118813701655796,0.905422953229033,0.949095991204565
"OST4","OST4",2931.34085089197,-1.09011964596569,0.788463850014615,-1.38258671712784,0.166791624201786,0.341093870823366
"OSTC","OSTC",4150.3422725543,0.60808093789684,0.783848237719554,0.775763609121489,0.437888574401093,0.625756210218181
"OSTF1","OSTF1",1131.60521097995,0.165023212968054,0.59460176828015,0.277535691569458,0.781368803843125,0.874871752686433
"OSTM1","OSTM1",287.106596758382,0.331802410554902,0.656752691512507,0.505216674165063,0.613406660226421,0.761450647276074
"OTOA","OTOA",11.6932051206919,0.426031057197124,2.57126422653173,0.16568933398641,0.868401440277901,0.929504349566752
"OTOG","OTOG",3.17298029810795,-4.07961211105816,2.99319320791214,-1.36296317266597,0.172894117393918,0.349384737298716
"OTOGL","OTOGL",3.59927287673394,2.27281015801585,2.74386162264072,0.828325356957497,0.407486266234413,0.597442882498012
"OTOP3","OTOP3",7.07561147866354,-5.42547289777661,2.27342244904903,-2.38647810487052,0.0170106202594536,0.0776760095167114
"OTUB1","OTUB1",2165.56606896179,0.905144434820201,0.413891805925418,2.18691073817322,0.0287490408756999,0.110311190323213
"OTUB2","OTUB2",31.7983112719957,-1.47531363328702,1.39672043941618,-1.05626981008719,0.29084496465346,0.481681647941333
"OTUD1","OTUD1",28.340427090872,-0.0751244257328594,1.26282337384815,-0.0594892581881311,0.952562421049564,0.974912425765551
"OTUD3","OTUD3",34.37462643083,-1.8782857730446,1.35316474224589,-1.38806880966108,0.165116093135539,0.339275524612022
"OTUD4","OTUD4",724.372458566864,-1.81190732190578,0.595070962559901,-3.04485924520874,0.00232789228420049,0.0192816781010373
"OTUD5","OTUD5",305.674494352086,-0.789052673564333,0.634548934560514,-1.24348593242983,0.213688821671454,0.398398744928642
"OTUD6B","OTUD6B",220.222622856449,-1.6754590872669,0.550363827055939,-3.0442754499863,0.00233241477938085,0.0192973448385436
"OTUD7B","OTUD7B",147.658870169147,-2.26979383828423,0.849680310869656,-2.67135039996522,0.00755467389740763,0.0442216725463178
"OTX1","OTX1",12.1759204381817,-6.20636128784407,2.64084394422788,-2.35014314322108,0.0187661926494026,0.0830411100977639
"OVCA2","OVCA2",345.819687485135,1.16837672359498,0.875349632182106,1.33475434345292,0.181956760952089,0.36088746976828
"OVGP1","OVGP1",68.2662645349632,0.684729217605588,0.773386658842806,0.885364661746463,0.375959985398564,0.568376484160727
"OVOL1","OVOL1",431.970941979509,1.40884865449045,0.523514916241133,2.69113374000126,0.0071209641599466,0.0425142137819522
"OVOL2","OVOL2",32.9009775357546,-0.820974905958479,1.19508369472306,-0.686960176583052,0.492107824035123,0.671897780403166
"OVOS2","OVOS2",7.52919485170672,-0.848035866756947,1.6853577495313,-0.503178548882447,0.614838745060941,0.762426923872388
"OXA1L","OXA1L",999.056270032586,0.18454091159227,0.400442115046857,0.460842915013263,0.644911309825367,0.783083630491765
"OXCT1","OXCT1",1037.8829014806,-0.4414040794318,0.663807689118063,-0.664957768142534,0.506077505178531,0.683640383411352
"OXCT2","OXCT2",9.26748607775182,-5.79834928896893,2.11729207265754,-2.73856845914087,0.00617073116863562,0.0385841668852156
"OXER1","OXER1",9.3339737612098,-5.808357104026,2.79611202515119,-2.07729770902578,0.037774090400113,0.131089804928696
"OXLD1","OXLD1",63.4408484106378,0.565097760908885,0.923904298890448,0.611641012589218,0.54077529703278,0.708863560397699
"OXNAD1","OXNAD1",537.560288528344,1.32586311969111,0.702558804732977,1.88719166389927,0.0591345511247615,0.175406992405291
"OXR1","OXR1",1495.61544560602,0.361639582906453,0.383684218920442,0.942544845664972,0.345913762427199,0.538606196905274
"OXSM","OXSM",733.273893490016,2.03078679129175,0.714081524476651,2.84391448550656,0.00445630063043609,0.0306036863051812
"OXSR1","OXSR1",897.978030229069,-0.493604317854383,0.627363952662873,-0.786791009842466,0.431404217107551,0.619951486250105
"OXT","OXT",25.9139107241711,2.93944337493703,1.2087493847193,2.43180547770838,0.0150237734940072,0.0715417458180419
"OXTR","OXTR",16.9704565781574,-2.91107149055187,1.6720797263106,-1.74098844974042,0.0816856031504865,0.216524872078526
"P2RX4","P2RX4",477.062651377883,1.58465040322306,0.722096314836904,2.1945139043965,0.0281984854635711,0.109083223434896
"P2RX5","P2RX5",19.6030264082271,-6.83133679965758,1.76011736890672,-3.88118253949212,0.00010394977957446,0.00199325400859837
"P2RX6","P2RX6",13.3689992451049,-3.40431830868805,1.69543544997256,-2.00793153684686,0.0446505673771028,0.145972625998378
"P2RX7","P2RX7",10.0385013410554,2.36858027967504,2.5500206305828,0.928847496866606,0.352968125546422,0.546112164712632
"P2RY1","P2RY1",11.6836198488985,-1.74284116662257,2.42409416466119,-0.718965951088027,0.472161899029641,0.654335653931583
"P2RY2","P2RY2",79.1214764344641,-4.1528130056221,1.19702598689075,-3.46927556385716,0.000521863887661774,0.00664228863190748
"P2RY6","P2RY6",11.2435590491058,-3.63551120423249,1.88273625027633,-1.93097211768186,0.0534865006010509,0.164761335009831
"P4HA1","P4HA1",2462.18213382523,0.23612746417345,0.599864990827372,0.393634347368344,0.693851018847857,0.817278306899441
"P4HA2","P4HA2",1585.19101060995,0.942391112082015,0.43162552015007,2.18335355090765,0.0290097837616859,0.11084775149783
"P4HB","P4HB",20631.2431360631,-0.813729720027832,0.392930747289693,-2.07092401304981,0.0383658977152936,0.132327616643697
"P4HTM","P4HTM",708.044697307702,0.905210212253023,0.458633744853155,1.97371044414286,0.0484146769152168,0.154467149619226
"PA2G4","PA2G4",5040.93068270132,-1.03015732589935,0.384217916546016,-2.68117982409593,0.00733630810380447,0.0433936707962531
"PA2G4P4","PA2G4P4",26.5230208591326,-0.860237042865279,1.0253130253135,-0.838999429078989,0.401469629981088,0.591875176099756
"PAAF1","PAAF1",231.453024593849,1.07184410819404,0.475644024653993,2.25345857960426,0.024230249549369,0.0988630070795482
"PABPC1","PABPC1",28180.4767456086,-1.8471333988094,0.540862548543316,-3.41516232503842,0.000637440114025995,0.00760830678002223
